internal_id,official_code,official_code_normalized,province_code,province_name,region_name,region_type,display_name,geometry_source_name,geometry_source_id,alternative_names,autonomous_status,geometry_available,match_status,notes
gb-22746128B86630799177927,72.06,72.06,72,Sulawesi Tengah,Toli-Toli,Kabupaten,Kabupaten Toli-Toli,Toli-Toli,22746128B86630799177927,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B10432975654062,94.18,94.18,94,Papua,Tolikara,Kabupaten,Kabupaten Tolikara,Tolikara,22746128B10432975654062,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B99951949618583,73.26,73.26,73,Sulawesi Selatan,Toraja Utara,Kabupaten,Kabupaten Toraja Utara,Toraja Utara,22746128B99951949618583,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B86316028646138,35.03,35.03,35,Jawa Timur,Trenggalek,Kabupaten,Kabupaten Trenggalek,Trenggalek,22746128B86316028646138,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B21203406788524,35.23,35.23,35,Jawa Timur,Tuban,Kabupaten,Kabupaten Tuban,Tuban,22746128B21203406788524,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B7348236235073,18.12,18.12,18,Lampung,Tulang Bawang Barat,Kabupaten,Kabupaten Tulang Bawang Barat,Tulang Bawang Barat,22746128B7348236235073,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B49188423555547,18.08,18.08,18,Lampung,Tulangbawang,Kabupaten,Kabupaten Tulangbawang,Tulangbawang,22746128B49188423555547,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B2754392863745,35.04,35.04,35,Jawa Timur,Tulungagung,Kabupaten,Kabupaten Tulungagung,Tulungagung,22746128B2754392863745,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B76055711701199,32.88,32.88,32,Jawa Barat,Waduk Cirata,Kabupaten,Kabupaten Waduk Cirata,Waduk Cirata,22746128B76055711701199,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B86942252851890,33.88,33.88,33,Jawa Tengah,Wadung Kedungombo,Kabupaten,Kabupaten Wadung Kedungombo,Wadung Kedungombo,22746128B86942252851890,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B4429389080756,73.13,73.13,73,Sulawesi Selatan,Wajo,Kabupaten,Kabupaten Wajo,Wajo,22746128B4429389080756,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B42553963392557,74.07,74.07,74,Sulawesi Tenggara,Wakatobi,Kabupaten,Kabupaten Wakatobi,Wakatobi,22746128B42553963392557,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B12986554349068,94.26,94.26,94,Papua,Waropen,Kabupaten,Kabupaten Waropen,Waropen,22746128B12986554349068,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B8708218473228,18.07,18.07,18,Lampung,Way Kanan,Kabupaten,Kabupaten Way Kanan,Way Kanan,22746128B8708218473228,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B32217084331074,33.12,33.12,33,Jawa Tengah,Wonogiri,Kabupaten,Kabupaten Wonogiri,Wonogiri,22746128B32217084331074,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B92173297199140,33.07,33.07,33,Jawa Tengah,Wonosobo,Kabupaten,Kabupaten Wonosobo,Wonosobo,22746128B92173297199140,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B87177062694316,94.16,94.16,94,Papua,Yahukimo,Kabupaten,Kabupaten Yahukimo,Yahukimo,22746128B87177062694316,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
gb-22746128B10188501962211,94.32,94.32,94,Papua,Yalimo,Kabupaten,Kabupaten Yalimo,Yalimo,22746128B10188501962211,,autonomous_or_cod_ab_reference,yes,matched_unique_name,Matched by unique normalized ADM2 name from HDX tabular data.
